Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,NVDA,TSLA,AAPL,NVDA,TSLA,AAPL,NVDA,TSLA,AAPL,NVDA,TSLA,AAPL,NVDA,TSLA,AAPL,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,
2014-04-22,16.726049423217773,4.470544338226318,14.576000213623047,18.989286422729492,4.71750020980835,14.576000213623047,18.993928909301758,4.747499942779541,14.621999740600586,18.803571701049805,4.659999847412109,13.667332649230957,18.868213653564453,4.684999942779541,13.757332801818848,202563200,25512000,147070500.0
2014-04-23,16.507423400878906,4.5226640701293945,13.866000175476074,18.741071701049805,4.772500038146973,13.866000175476074,18.968929290771484,4.784999847412109,14.449333190917969,18.730356216430664,4.71750020980835,13.800000190734863,18.895000457763672,4.724999904632568,14.42199993133545,394940000,26158000,109434000.0
2014-04-24,17.860734939575195,4.562942028045654,13.857333183288574,20.27750015258789,4.815000057220459,13.857333183288574,20.35714340209961,4.864999771118164,14.186667442321777,20.026071548461914,4.804999828338623,13.546667098999023,20.293214797973633,4.804999828338623,14.053999900817871,759911600,39149200,82428000.0
2014-04-25,17.991914749145508,4.437376976013184,13.323332786560059,20.426429748535156,4.682499885559082,13.323332786560059,20.428213119506836,4.849999904632568,13.779999732971191,20.141429901123047,4.672500133514404,13.176667213439941,20.161785125732422,4.804999828338623,13.466667175292969,390275200,31360000,104950500.0
2014-04-28,18.688703536987305,4.418423175811768,13.234000205993652,21.217500686645508,4.662499904632568,13.234000205993652,21.27678680419922,4.744999885559082,13.586000442504883,20.448213577270508,4.605000019073486,12.699999809265137,20.457143783569336,4.71999979019165,13.333333015441895,669485600,22678800,105630000.0
2014-04-29,18.633331298828125,4.427901268005371,13.79466724395752,21.15464210510254,4.672500133514404,13.79466724395752,21.28499984741211,4.690000057220459,13.8100004196167,21.05392837524414,4.619999885559082,13.035332679748535,21.204999923706055,4.679999828338623,13.21399974822998,337377600,17130000,86686500.0
2014-04-30,18.562864303588867,4.3757781982421875,13.859333038330078,21.074642181396484,4.617499828338623,13.859333038330078,21.408214569091797,4.670000076293945,13.87733268737793,21.064285278320312,4.607500076293945,13.41866683959961,21.165714263916016,4.664999961853027,13.573332786560059,456640800,30574000,66609000.0
2014-05-01,18.606597900390625,4.399469375610352,13.84866714477539,21.124286651611328,4.642499923706055,13.84866714477539,21.242856979370117,4.697500228881836,14.267999649047852,20.941429138183594,4.605000019073486,13.712667465209961,21.14285659790039,4.6875,13.805333137512207,244048000,19810400,81598500.0
2014-05-02,18.641202926635742,4.366302490234375,14.060667037963867,21.163570404052734,4.607500076293945,14.060667037963867,21.2214298248291,4.664999961853027,14.090666770935059,21.061071395874023,4.579999923706055,13.767999649047852,21.155000686645508,4.664999961853027,13.90666675567627,191514400,15637600,61302000.0
2014-05-05,18.90480613708496,4.413685321807861,14.440667152404785,21.46285629272461,4.65749979019165,14.440667152404785,21.46428680419922,4.692500114440918,14.512666702270508,21.071428298950195,4.597499847412109,13.90133285522461,21.07642936706543,4.602499961853027,13.965332984924316,287067200,23926000,77205000.0
2014-05-06,18.69876480102539,4.323659420013428,13.8186674118042,21.22892951965332,4.5625,13.8186674118042,21.586071014404297,4.742499828338623,14.577333450317383,21.22892951965332,4.550000190734863,13.789999961853027,21.492856979370117,4.702499866485596,14.4399995803833,374564400,41618800,84550500.0
2014-05-07,18.633331298828125,4.328397750854492,13.423333168029785,21.15464210510254,4.567500114440918,13.423333168029785,21.331785202026367,4.605000019073486,14.013333320617676,20.9903564453125,4.517499923706055,13.149999618530273,21.258928298950195,4.5625,13.97599983215332,282864400,29390000,152689500.0
2014-05-08,18.600120544433594,4.3828864097595215,11.906000137329102,20.999643325805664,4.625,11.906000137329102,21.22892951965332,4.697500228881836,12.960000038146973,20.94285774230957,4.527500152587891,11.866666793823242,21.008928298950195,4.550000190734863,12.133333206176758,230297200,43272800,300849000.0
2014-05-09,18.522615432739258,4.27627420425415,12.150667190551758,20.91214370727539,4.512499809265137,12.150667190551758,20.9375,4.527500152587891,12.226667404174805,20.726070404052734,4.427499771118164,11.814666748046875,20.876428604125977,4.485000133514404,11.990667343139648,291597600,53953200,127428000.0
2014-05-12,18.753223419189453,4.401839733123779,12.311332702636719,21.172500610351562,4.644999980926514,12.311332702636719,21.2021427154541,4.65500020980835,12.47933292388916,20.97857093811035,4.519999980926514,11.991999626159668,20.981786727905273,4.522500038146973,12.258000373840332,213208800,29985600,105034500.0
2014-05-13,18.78264045715332,4.330765724182129,12.677332878112793,21.205713272094727,4.570000171661377,12.677332878112793,21.233570098876953,4.65749979019165,12.755999565124512,21.0964298248291,4.554999828338623,12.199999809265137,21.14285659790039,4.582499980926514,12.250666618347168,159737200,22110400,106458000.0
2014-05-14,18.78612518310547,4.288120269775391,12.708000183105469,21.20964241027832,4.525000095367432,12.708000183105469,21.33571434020996,4.590000152587891,12.898667335510254,21.13357162475586,4.522500038146973,12.473333358764648,21.158214569091797,4.572500228881836,12.596667289733887,166404000,21432000,81100500.0
2014-05-15,18.62636947631836,4.264429569244385,12.572667121887207,21.029285430908203,4.5,12.572667121887207,21.30714225769043,4.539999961853027,12.843999862670898,21.001428604125977,4.454999923706055,12.353333473205566,21.239286422729492,4.514999866485596,12.665332794189453,230846000,32589600,90606000.0
2014-05-16,18.901273727416992,4.254952907562256,12.77066707611084,21.339643478393555,4.489999771118164,12.77066707611084,21.340356826782227,4.522500038146973,12.802666664123535,20.907142639160156,4.465000152587891,12.514666557312012,21.022499084472656,4.465000152587891,12.596667289733887,276256400,28396000,67315500.0
2014-05-19,19.12523651123047,4.392361640930176,13.072667121887207,21.592500686645508,4.635000228881836,13.072667121887207,21.690357208251953,4.659999847412109,13.12600040435791,21.333213806152344,4.517499923706055,12.666666984558105,21.35178565979004,4.537499904632568,12.714667320251465,317755200,36007600,68575500.0
2014-05-20,19.129024505615234,4.341190814971924,13.020000457763672,21.596786499023438,4.559999942779541,13.020000457763672,21.657142639160156,4.627500057220459,13.288666725158691,21.45464324951172,4.537499904632568,12.871333122253418,21.589643478393555,4.614999771118164,13.129332542419434,234836000,25620000,83191500.0
2014-05-21,19.179641723632812,4.341190814971924,13.296667098999023,21.653928756713867,4.559999942779541,13.296667098999023,21.667856216430664,4.617499828338623,13.324666976928711,21.50214385986328,4.53249979019165,12.986000061035156,21.565357208251953,4.577499866485596,13.078666687011719,196859600,21671200,79281000.0
2014-05-22,19.210006713867188,4.360231876373291,13.658666610717773,21.688213348388672,4.579999923706055,13.658666610717773,21.780357360839844,4.605000019073486,13.791999816894531,21.575000762939453,4.550000190734863,13.303999900817871,21.66428565979004,4.550000190734863,13.356666564941406,200760000,13036400,93217500.0
2014-05-23,19.427019119262695,4.400692462921143,13.819999694824219,21.93321418762207,4.622499942779541,13.819999694824219,21.95464324951172,4.644999980926514,13.850666999816895,21.659643173217773,4.577499866485596,13.5,21.6875,4.605000019073486,13.635333061218262,232209600,18265600,60102000.0
2014-05-27,19.79079818725586,4.479233741760254,14.104000091552734,22.343929290771484,4.704999923706055,14.104000091552734,22.352142333984375,4.704999923706055,14.258000373840332,21.986785888671875,4.635000228881836,13.846667289733887,21.99571418762207,4.650000095367432,13.90133285522461,348866000,20968000,80116500.0
2014-05-28,19.73955535888672,4.517314434051514,14.015999794006348,22.28607177734375,4.744999885559082,14.015999794006348,22.493928909301758,4.775000095367432,14.184666633605957,22.277856826782227,4.677499771118164,13.684000015258789,22.35785675048828,4.722499847412109,14.001333236694336,315481600,22467600,82426500.0
2014-05-29,20.099225997924805,4.5101752281188965,14.015999794006348,22.692142486572266,4.737500190734863,14.015999794006348,22.745357513427734,4.78249979019165,14.166000366210938,22.42035675048828,4.727499961853027,13.847999572753906,22.423213958740234,4.742499828338623,14.038000106811523,376474000,17188400,55387500.0
2014-05-30,20.023942947387695,4.522075176239014,13.851332664489746,22.60714340209961,4.75,13.851332664489746,23.006071090698242,4.762499809265137,14.319999694824219,22.46071434020996,4.712500095367432,13.8013334274292,22.78499984741211,4.737500190734863,14.020000457763672,564020800,23912800,83716500.0
2014-06-02,19.886329650878906,4.507795810699463,13.646666526794434,22.451786041259766,4.735000133514404,13.646666526794434,22.672500610351562,4.795000076293945,13.956666946411133,22.23214340209961,4.695000171661377,13.444666862487793,22.641429901123047,4.764999866485596,13.821999549865723,369350800,18150000,70021500.0
2014-06-03,20.16755485534668,4.4887542724609375,13.662667274475098,22.769285202026367,4.715000152587891,13.662667274475098,22.812143325805664,4.75,13.866666793823242,22.4375,4.652500152587891,13.505999565124512,22.44499969482422,4.744999885559082,13.565999984741211,292709200,24321200,57912000.0
2014-06-04,20.397844314575195,4.493514537811279,13.599332809448242,23.029285430908203,4.71999979019165,13.599332809448242,23.13892936706543,4.755000114440918,13.750666618347168,22.71821403503418,4.699999809265137,13.359999656677246,22.765714645385742,4.702499866485596,13.623332977294922,335482000,16123600,51411000.0
2014-06-05,20.477874755859375,4.5125555992126465,13.793333053588867,23.11964225769043,4.739999771118164,13.793333053588867,23.19178581237793,4.755000114440918,13.946666717529297,22.95035743713379,4.699999809265137,13.603333473205566,23.078571319580078,4.727499961853027,13.631333351135254,303805600,18869600,60819000.0
2014-06-06,20.421566009521484,4.529214859008789,13.878000259399414,23.05607032775879,4.757500171661377,13.878000259399414,23.259286880493164,4.800000190734863,14.053999900817871,23.016786575317383,4.744999885559082,13.812000274658203,23.21071434020996,4.762499809265137,13.983332633972168,349938400,16105200,46107000.0
2014-06-09,20.748342514038086,4.533974647521973,13.687333106994629,23.424999237060547,4.762499809265137,13.687333106994629,23.469999313354492,4.807499885559082,13.999333381652832,22.9375,4.71999979019165,13.613332748413086,23.174999237060547,4.752500057220459,13.863332748413086,301660000,24745600,42085500.0
2014-06-10,20.870132446289062,4.557775497436523,13.486666679382324,23.5625,4.787499904632568,13.486666679382324,23.762500762939453,4.809999942779541,13.79800033569336,23.392499923706055,4.724999904632568,13.436667442321777,23.6825008392334,4.744999885559082,13.628666877746582,251108000,21760800,52720500.0
2014-06-11,20.783767700195312,4.617276191711426,13.631333351135254,23.46500015258789,4.849999904632568,13.631333351135254,23.690000534057617,4.862500190734863,13.666666984558105,23.36750030517578,4.769999980926514,13.283332824707031,23.532499313354492,4.769999980926514,13.433333396911621,182724000,26622800,59662500.0
2014-06-12,20.436119079589844,4.645837306976318,13.567999839782715,23.072500228881836,4.880000114440918,13.567999839782715,23.530000686645508,4.902500152587891,13.991999626159668,22.975000381469727,4.807499885559082,13.513999938964844,23.510000228881836,4.849999904632568,13.673333168029785,218996000,33714800,89905500.0
2014-06-13,20.21247100830078,4.650597095489502,13.761333465576172,22.81999969482422,4.885000228881836,13.761333465576172,23.110000610351562,4.932499885559082,13.78600025177002,22.719999313354492,4.837500095367432,13.438667297363281,23.049999237060547,4.929999828338623,13.652000427246094,218100000,22785200,53164500.0
2014-06-16,20.416189193725586,4.636316299438477,14.973999977111816,23.049999237060547,4.869999885559082,14.973999977111816,23.1875,4.902500152587891,15.03266716003418,22.862499237060547,4.827499866485596,13.750666618347168,22.877500534057617,4.862500190734863,13.784000396728516,142244000,19862000,198696000.0
2014-06-17,20.389617919921875,4.667256832122803,15.444666862487793,23.020000457763672,4.902500152587891,15.444666862487793,23.174999237060547,4.922500133514404,15.702667236328125,22.950000762939453,4.849999904632568,14.856666564941406,23.077499389648438,4.875,14.940667152404785,118904000,15760800,199573500.0
2014-06-18,20.41176414489746,4.662497043609619,15.141332626342773,23.045000076293945,4.897500038146973,15.141332626342773,23.072500228881836,4.920000076293945,15.447333335876465,22.837499618530273,4.84499979019165,15.074666976928711,23.0674991607666,4.889999866485596,15.433333396911621,134056000,21553600,104103000.0
2014-06-19,20.34090232849121,4.555395126342773,15.185999870300293,22.96500015258789,4.784999847412109,15.185999870300293,23.075000762939453,4.832499980926514,15.687333106994629,22.834999084472656,4.75,15.133333206176758,23.072500228881836,4.807499885559082,15.2586669921875,142112000,47459200,131896500.0
2014-06-20,20.130544662475586,4.505414962768555,15.305999755859375,22.727500915527344,4.732500076293945,15.305999755859375,23.137500762939453,4.815000057220459,15.419333457946777,22.725000381469727,4.695000171661377,15.079999923706055,22.962499618530273,4.797500133514404,15.23466682434082,403592000,35314800,73558500.0
2014-06-23,20.112834930419922,4.453052997589111,15.814666748046875,22.707500457763672,4.677499771118164,15.814666748046875,22.905000686645508,4.679999828338623,15.932666778564453,22.649999618530273,4.614999771118164,15.214667320251465,22.829999923706055,4.670000076293945,15.300666809082031,174776000,41420000,116866500.0
2014-06-24,19.99103355407715,4.384033203125,15.5,22.56999969482422,4.605000019073486,15.5,22.934999465942383,4.707499980926514,16.125333786010742,22.547500610351562,4.585000038146973,15.442000389099121,22.6875,4.670000076293945,15.9313325881958,156144000,27578000,121138500.0
2014-06-25,20.008750915527344,4.429253578186035,15.792667388916016,22.59000015258789,4.652500152587891,15.792667388916016,22.674999237060547,4.65500020980835,15.83666706085205,22.412500381469727,4.574999809265137,15.349332809448242,22.552499771118164,4.617499828338623,15.536666870117188,147476000,21542000,87024000.0
2014-06-26,20.128332138061523,4.369753360748291,15.706666946411133,22.725000381469727,4.590000152587891,15.706666946411133,22.762500762939453,4.65500020980835,16.02666664123535,22.450000762939453,4.574999809265137,15.61400032043457,22.592500686645508,4.652500152587891,15.811332702636719,130516000,25690800,76821000.0
2014-06-27,20.367475509643555,4.374512672424316,15.937333106994629,22.9950008392334,4.59499979019165,15.937333106994629,23.0,4.622499942779541,16.0,22.6924991607666,4.557499885559082,15.633333206176758,22.704999923706055,4.585000038146973,15.645999908447266,256116000,30282000,84525000.0
2014-06-30,20.577838897705078,4.412591934204102,16.003999710083008,23.232500076293945,4.635000228881836,16.003999710083008,23.4325008392334,4.647500038146973,16.299333572387695,23.022499084472656,4.577499866485596,15.933333396911621,23.024999618530273,4.577499866485596,15.970000267028809,197929200,18051200,72429000.0
2014-07-01,20.708478927612305,4.4625749588012695,15.981332778930664,23.3799991607666,4.6875,15.981332778930664,23.517499923706055,4.715000152587891,16.229333877563477,23.282499313354492,4.614999771118164,15.91333293914795,23.3799991607666,4.630000114440918,16.163999557495117,152892000,32118000,65041500.0
2014-07-02,20.699623107910156,4.445914268493652,15.295332908630371,23.3700008392334,4.670000076293945,15.295332908630371,23.514999389648438,4.690000057220459,16.155332565307617,23.272499084472656,4.642499923706055,15.137999534606934,23.467500686645508,4.670000076293945,16.04400062561035,113860000,17928400,120411000.0
2014-07-03,20.8214168548584,4.486374378204346,15.283332824707031,23.50749969482422,4.712500095367432,15.283332824707031,23.524999618530273,4.724999904632568,15.460000038146973,23.299999237060547,4.627500057220459,14.933333396911621,23.417499542236328,4.627500057220459,15.419333457946777,91567200,13689200,77500500.0
2014-07-07,21.250991821289062,4.450675010681152,14.843999862670898,23.99250030517578,4.675000190734863,14.843999862670898,23.997499465942383,4.722499847412109,15.3186674118042,23.524999618530273,4.667500019073486,14.69333267211914,23.53499984741211,4.71999979019165,15.166666984558105,225872000,12749600,88405500.0
2014-07-08,21.11370849609375,4.41497278213501,14.604666709899902,23.837499618530273,4.637499809265137,14.604666709899902,24.200000762939453,4.682499885559082,14.730667114257812,23.479999542236328,4.59250020980835,14.284667015075684,24.0674991607666,4.662499904632568,14.576666831970215,260888000,22194000,117543000.0
2014-07-09,21.122570037841797,4.548254013061523,14.870667457580566,23.84749984741211,4.777500152587891,14.870667457580566,23.987499237060547,4.797500133514404,14.947999954223633,23.690000534057617,4.642499923706055,14.61400032043457,23.860000610351562,4.677499771118164,14.751333236694336,145744000,38766800,61731000.0
2014-07-10,21.045063018798828,4.524455547332764,14.630666732788086,23.760000228881836,4.752500057220459,14.630666732788086,23.887500762939453,4.772500038146973,14.814666748046875,23.3799991607666,4.650000095367432,14.402667045593262,23.440000534057617,4.6875,14.478667259216309,158744000,26630800,72958500.0
2014-07-11,21.08492088317871,4.533974647521973,14.541999816894531,23.80500030517578,4.762499809265137,14.541999816894531,23.97249984741211,4.777500152587891,14.773332595825195,23.71500015258789,4.739999771118164,14.506667137145996,23.84000015258789,4.757500171661377,14.707332611083984,136072000,19118800,49534500.0
2014-07-14,21.357280731201172,4.591098308563232,15.113332748413086,24.112499237060547,4.822500228881836,15.113332748413086,24.22249984741211,4.835000038146973,15.252667427062988,23.912500381469727,4.764999866485596,14.363332748413086,23.96500015258789,4.78249979019165,14.666000366210938,171240000,27263600,108048000.0
2014-07-15,21.1070613861084,4.61013650894165,14.638667106628418,23.829999923706055,4.84250020980835,14.638667106628418,24.212499618530273,4.855000019073486,15.176667213439941,23.75749969482422,4.797500133514404,14.539999961853027,24.200000762939453,4.829999923706055,15.11533260345459,181911600,39544000,85777500.0
2014-07-16,20.98749351501465,4.605375289916992,14.477333068847656,23.69499969482422,4.837500095367432,14.477333068847656,24.274999618530273,4.900000095367432,14.986666679382324,23.684999465942383,4.809999942779541,14.454667091369629,24.24250030517578,4.862500190734863,14.788000106811523,213585200,31972800,60667500.0
2014-07-17,20.61326789855957,4.59347677230835,14.359999656677246,23.272499084472656,4.824999809265137,14.359999656677246,23.81999969482422,4.875,14.703332901000977,23.142499923706055,4.78249979019165,14.239999771118164,23.75749969482422,4.78249979019165,14.410667419433594,229192000,32483200,69741000.0
2014-07-18,20.90999412536621,4.388792514801025,14.668000221252441,23.607500076293945,4.610000133514404,14.668000221252441,23.684999465942383,4.762499809265137,14.747332572937012,23.2549991607666,4.602499961853027,14.395333290100098,23.405000686645508,4.724999904632568,14.396666526794434,199952000,56781600,63805500.0
2014-07-21,20.801485061645508,4.41497278213501,14.702667236328125,23.485000610351562,4.637499809265137,14.702667236328125,23.75,4.670000076293945,14.880666732788086,23.43000030517578,4.59250020980835,14.447999954223633,23.747499465942383,4.59250020980835,14.483332633972168,156316000,24336400,57333000.0
2014-07-22,20.97420310974121,4.395932674407959,14.638667106628418,23.68000030517578,4.617499828338623,14.638667106628418,23.72249984741211,4.697500228881836,14.886667251586914,23.530000686645508,4.607500076293945,14.607333183288574,23.670000076293945,4.672500133514404,14.812666893005371,220788000,29881600,40950000.0
2014-07-23,21.521148681640625,4.303112030029297,14.832667350769043,24.297500610351562,4.519999980926514,14.832667350769043,24.469999313354492,4.622499942779541,14.983332633972168,23.792499542236328,4.514999866485596,14.628666877746582,23.854999542236328,4.619999885559082,14.667332649230957,371672000,29735200,46249500.0
2014-07-24,21.485713958740234,4.310251712799072,14.902667045593262,24.25749969482422,4.527500152587891,14.902667045593262,24.329999923706055,4.557499885559082,15.006667137145996,24.104999542236328,4.494999885559082,14.720000267028809,24.260000228881836,4.545000076293945,14.883333206176758,182916000,25457600,48682500.0
2014-07-25,21.62743377685547,4.234090328216553,14.904666900634766,24.417499542236328,4.447500228881836,14.904666900634766,24.459999084472656,4.522500038146973,15.131333351135254,24.15999984741211,4.440000057220459,14.783332824707031,24.212499618530273,4.512499809265137,14.847999572753906,173876000,26613200,46306500.0
2014-07-28,21.926368713378906,4.217430114746094,14.98799991607666,24.7549991607666,4.429999828338623,14.98799991607666,24.809999465942383,4.46750020980835,15.466667175292969,24.387500762939453,4.355000019073486,14.760000228881836,24.454999923706055,4.46750020980835,14.949999809265137,221272000,33035200,97714500.0
2014-07-29,21.784652709960938,4.231709957122803,15.000666618347168,24.594999313354492,4.445000171661377,15.000666618347168,24.860000610351562,4.505000114440918,15.220000267028809,24.5625,4.429999828338623,14.990667343139648,24.832500457763672,4.432499885559082,15.107333183288574,172572000,21797200,50736000.0
2014-07-30,21.733722686767578,4.303112030029297,15.261333465576172,24.537500381469727,4.519999980926514,15.261333465576172,24.674999237060547,4.53249979019165,15.30666732788086,24.417499542236328,4.460000038146973,14.736000061035156,24.610000610351562,4.472499847412109,14.79466724395752,132040000,24618400,73917000.0
2014-07-31,21.16905975341797,4.16506814956665,14.886667251586914,23.899999618530273,4.375,14.886667251586914,24.362499237060547,4.5,15.426667213439941,23.832500457763672,4.367499828338623,14.766667366027832,24.290000915527344,4.465000152587891,15.284000396728516,227372000,40188000,116236500.0
2014-08-01,21.286428451538086,4.210289001464844,15.5513334274292,24.032499313354492,4.422500133514404,15.5513334274292,24.155000686645508,4.447500228881836,15.833333015441895,23.702499389648438,4.360000133514404,15.066666603088379,23.725000381469727,4.375,15.072667121887207,194044000,21988400,178437000.0
2014-08-04,21.166851043701172,4.200770854949951,15.90133285522461,23.897499084472656,4.412499904632568,15.90133285522461,24.145000457763672,4.454999923706055,16.03333282470703,23.792499542236328,4.389999866485596,15.5513334274292,24.092500686645508,4.417500019073486,15.625332832336426,159832000,24172400,89395500.0
2014-08-05,21.06278419494629,4.203149318695068,15.899333000183105,23.780000686645508,4.414999961853027,15.899333000183105,23.920000076293945,4.480000019073486,16.19933319091797,23.59000015258789,4.362500190734863,15.712667465209961,23.84000015258789,4.400000095367432,15.83133316040039,223732000,29813600,80829000.0
2014-08-06,21.02735137939453,4.198390007019043,16.595333099365234,23.739999771118164,4.409999847412109,16.595333099365234,23.8700008392334,4.465000152587891,16.761333465576172,23.677499771118164,4.352499961853027,15.905332565307617,23.6875,4.385000228881836,15.926667213439941,154232000,22345600,138739500.0
2014-08-07,21.025123596191406,4.155548095703125,16.826000213623047,23.6200008392334,4.364999771118164,16.826000213623047,23.987499237060547,4.487500190734863,17.112667083740234,23.524999618530273,4.335000038146973,16.607999801635742,23.732500076293945,4.447500228881836,16.674667358398438,186844000,40769600,112183500.0
2014-08-08,21.082979202270508,4.522075176239014,16.54199981689453,23.684999465942383,4.75,16.54199981689453,23.704999923706055,4.775000095367432,16.784000396728516,23.31999969482422,4.554999828338623,16.433332443237305,23.565000534057617,4.554999828338623,16.743999481201172,167460000,89434800,76351500.0
2014-08-11,21.36115074157715,4.498274803161621,17.288000106811523,23.997499465942383,4.724999904632568,17.288000106811523,24.020000457763672,4.775000095367432,17.582666397094727,23.709999084472656,4.712500095367432,17.0,23.8174991607666,4.755000114440918,17.031999588012695,146340000,34462400,121519500.0
2014-08-12,21.3566951751709,4.498274803161621,17.33066749572754,23.99250030517578,4.724999904632568,17.33066749572754,24.219999313354492,4.75,17.35333251953125,23.90250015258789,4.672500133514404,16.972000122070312,24.010000228881836,4.722499847412109,17.205333709716797,135180000,29615200,95734500.0
2014-08-13,21.63931655883789,4.524455547332764,17.354000091552734,24.309999465942383,4.752500057220459,17.354000091552734,24.309999465942383,4.792500019073486,17.709333419799805,24.010000228881836,4.702499866485596,17.30733299255371,24.037500381469727,4.732500076293945,17.46733283996582,127664000,25659600,103989000.0
2014-08-14,21.697179794311523,4.47447395324707,17.42533302307129,24.375,4.699999809265137,17.42533302307129,24.392499923706055,4.769999980926514,17.53333282470703,24.200000762939453,4.679999828338623,17.100000381469727,24.332500457763672,4.769999980926514,17.499332427978516,112464000,25599200,61899000.0
2014-08-15,21.803998947143555,4.531596660614014,17.46733283996582,24.4950008392334,4.760000228881836,17.46733283996582,24.547500610351562,4.787499904632568,17.472667694091797,24.21500015258789,4.670000076293945,17.233333587646484,24.475000381469727,4.715000152587891,17.43199920654297,195804000,36979600,58018500.0
2014-08-18,22.066587448120117,4.59347677230835,17.32933235168457,24.790000915527344,4.824999809265137,17.32933235168457,24.842500686645508,4.829999923706055,17.817333221435547,24.4950008392334,4.732500076293945,17.316667556762695,24.622499465942383,4.78000020980835,17.549999237060547,190288000,28407600,87738000.0
2014-08-19,22.37146759033203,4.63053035736084,17.117332458496094,25.13249969482422,4.84250020980835,17.117332458496094,25.170000076293945,4.867499828338623,17.288667678833008,24.829999923706055,4.787499904632568,16.774667739868164,24.852500915527344,4.804999828338623,17.257999420166016,277596000,24826000,80022000.0
2014-08-20,22.380361557006836,4.601842880249023,17.047332763671875,25.142499923706055,4.8125,17.047332763671875,25.272499084472656,4.847499847412109,17.249332427978516,24.987499237060547,4.800000190734863,16.866666793823242,25.110000610351562,4.824999809265137,16.97800064086914,210796000,22146800,45418500.0
2014-08-21,22.382591247558594,4.558812141418457,16.95599937438965,25.145000457763672,4.767499923706055,16.95599937438965,25.235000610351562,4.824999809265137,17.253332138061523,25.02750015258789,4.760000228881836,16.884000778198242,25.142499923706055,4.800000190734863,17.101333618164062,133912000,27279600,43734000.0
2014-08-22,22.54726219177246,4.561203479766846,17.118667602539062,25.329999923706055,4.769999980926514,17.118667602539062,25.36750030517578,4.809999942779541,17.1299991607666,25.047500610351562,4.732500076293945,16.840667724609375,25.072500228881836,4.762499809265137,16.96933364868164,176736000,25122400,42501000.0
2014-08-25,22.596223831176758,4.568373680114746,17.503332138061523,25.385000228881836,4.777500152587891,17.503332138061523,25.542499542236328,4.822500228881836,17.57866668701172,25.31999969482422,4.767499923706055,17.21266746520996,25.447500228881836,4.789999961853027,17.21266746520996,161080000,15338000,64771500.0
2014-08-26,22.451574325561523,4.649655342102051,17.44933319091797,25.22249984741211,4.862500190734863,17.44933319091797,25.375,4.872499942779541,17.700000762939453,25.21500015258789,4.772500038146973,17.444000244140625,25.354999542236328,4.789999961853027,17.665332794189453,132608000,26963600,57270000.0
2014-08-27,22.72751808166504,4.597062587738037,17.549999237060547,25.532499313354492,4.807499885559082,17.549999237060547,25.642499923706055,4.869999885559082,17.615999221801758,25.174999237060547,4.800000190734863,17.3526668548584,25.2549991607666,4.832499980926514,17.566667556762695,209476000,18297200,44776500.0
2014-08-28,22.754222869873047,4.635311603546143,17.590667724609375,25.5625,4.847499847412109,17.590667724609375,25.69499969482422,4.857500076293945,17.631999969482422,25.389999389648438,4.78249979019165,17.44266700744629,25.397499084472656,4.797500133514404,17.459333419799805,273840000,17970400,42673500.0
2014-08-29,22.809850692749023,4.649655342102051,17.979999542236328,25.625,4.862500190734863,17.979999542236328,25.725000381469727,4.872499942779541,18.133333206176758,25.549999237060547,4.8125,17.833999633789062,25.71500015258789,4.864999771118164,17.913333892822266,178380000,20793200,96706500.0
2014-09-02,22.987882614135742,4.661606788635254,18.941333770751953,25.825000762939453,4.875,18.941333770751953,25.934999465942383,4.875,18.992666244506836,25.68000030517578,4.829999923706055,18.286666870117188,25.764999389648438,4.875,18.366666793823242,214256000,19263600,147786000.0
2014-09-03,22.017629623413086,4.7046356201171875,18.746000289916992,24.735000610351562,4.920000076293945,18.746000289916992,25.799999237060547,4.9375,19.200000762939453,24.645000457763672,4.867499828338623,18.67333221435547,25.774999618530273,4.900000095367432,19.17799949645996,501684000,25945600,101584500.0
2014-09-04,21.83515167236328,4.788306713104248,19.069332122802734,24.530000686645508,5.007500171661377,19.069332122802734,25.022499084472656,5.037499904632568,19.42799949645996,24.447500228881836,4.909999847412109,18.69333267211914,24.712499618530273,4.912499904632568,18.93400001525879,342872000,49183200,125125500.0
2014-09-05,22.024307250976562,4.7739644050598145,18.492666244506836,24.74250030517578,4.992499828338623,18.492666244506836,24.84749984741211,5.025000095367432,18.860000610351562,24.577499389648438,4.960000038146973,18.167333602905273,24.700000762939453,5.002500057220459,18.836666107177734,233828000,25379200,167548500.0
2014-09-08,21.8885555267334,4.73093318939209,18.80733299255371,24.59000015258789,4.947500228881836,18.80733299255371,24.827499389648438,4.997499942779541,18.992000579833984,24.512500762939453,4.927499771118164,18.501333236694336,24.825000762939453,4.987500190734863,18.507999420166016,185426800,31928800,82524000.0
2014-09-09,21.80622100830078,4.671169757843018,18.565332412719727,24.497499465942383,4.885000228881836,18.565332412719727,25.770000457763672,4.957499980926514,19.03266716003418,24.03499984741211,4.880000114440918,18.46666717529297,24.770000457763672,4.925000190734863,18.865999221801758,759385200,19858800,68382000.0
2014-09-10,22.476051330566406,4.68790340423584,18.739999771118164,25.25,4.902500152587891,18.739999771118164,25.27750015258789,4.920000076293945,18.76066780090332,24.440000534057617,4.857500076293945,18.243999481201172,24.502500534057617,4.912499904632568,18.633333206176758,403478400,17237600,56719500.0
